filter_id,player_id,time,points,course_id,mode,nub_tier,pro_tier
4,76561198390744859,84.546875,0.9937175184987349,2,2,2,3
4,76561197986926246,84.640625,0.9936153987342966,2,2,2,3
4,76561198051108171,84.671875,0.9935810978093483,2,2,2,3
4,76561198298554432,84.71875,0.9935294007682434,2,2,2,3
4,76561198260657129,85.15625,0.9930325142414351,2,2,2,3
4,76561197988388783,85.1953125,0.9929868714377674,2,2,2,3
4,76561199223432986,85.4375,0.9926991374247949,2,2,2,3
4,76561198077858937,85.53125,0.9925855436394626,2,2,2,3
4,76561198384799621,85.546875,0.9925664903909508,2,2,2,3
4,76561199390393201,85.75,0.9923156334909017,2,2,2,3
4,76561198072333867,86.25,0.991672743565398,2,2,2,3
4,76561198095000930,86.25,0.991672743565398,2,2,2,3
4,76561198370903270,86.3046875,0.9916002042717739,2,2,2,3
4,76561198056674826,86.4375,0.9914221890424,2,2,2,3
4,76561198201703711,86.671875,0.9911016084976689,2,2,2,3
4,76561198161609263,86.7265625,0.9910256153960267,2,2,2,3
4,76561198144259350,86.765625,0.9909710571498056,2,2,2,3
4,76561198889155121,87.0546875,0.9905600936680669,2,2,2,3
4,76561198076171759,87.1953125,0.9903555223976176,2,2,2,3
4,76561198251129150,87.28125,0.9902289981285533,2,2,2,3
4,76561198292386516,87.296875,0.9902058703004425,2,2,2,3
4,76561198149572323,87.328125,0.9901595004882034,2,2,2,3
4,76561198151259494,87.375,0.9900896599693585,2,2,2,3
4,76561199745842316,87.375,0.9900896599693585,2,2,2,3
4,76561198878514404,87.8828125,0.9893108782032135,2,2,2,3
4,76561198096892414,88.140625,0.9888997742725429,2,2,2,3
4,76561198196046298,88.3828125,0.9885038070199288,2,2,2,3
4,76561199068175694,88.421875,0.9884390479518436,2,2,2,3
4,76561198989137694,88.5390625,0.9882432743506404,2,2,2,3
4,76561199517115343,88.578125,0.9881775164944727,2,2,2,3
4,76561198281122357,88.734375,0.9879119757553704,2,2,2,3
4,76561198255871753,89.21875,0.9870630852862673,2,2,2,3
4,76561198100105817,89.25,0.9870069730030766,2,2,2,3
4,76561199550616967,89.578125,0.9864078638391262,2,2,2,3
4,76561198292029626,89.640625,0.9862916834036799,2,2,2,3
4,76561198035548153,89.7890625,0.986013093868686,2,2,2,3
4,76561198150486989,89.9296875,0.9857457014368594,2,2,2,3
4,76561198096363147,89.9921875,0.9856257747325741,2,2,2,3
4,76561198256968580,90.078125,0.9854597820218459,2,2,2,3
4,76561198054062420,90.265625,0.985093209244321,2,2,2,3
4,76561198297786648,90.296875,0.9850315247909642,2,2,2,3
4,76561198061987188,90.328125,0.9849696717326399,2,2,2,3
4,76561198109824649,90.4375,0.9847518565690607,2,2,2,3
4,76561199797660517,90.53125,0.9845635090578293,2,2,2,3
4,76561199114991999,90.7265625,0.9841662165090006,2,2,2,3
4,76561198058073444,90.7578125,0.9841020336516281,2,2,2,3
4,76561198030442423,91.46875,0.982595699183885,2,2,2,3
4,76561198843260426,91.796875,0.9818704619602636,2,2,2,3
4,76561199671349314,91.796875,0.9818704619602636,2,2,2,3
4,76561198304022023,91.859375,0.9817301619196979,2,2,2,3
4,76561198372981846,91.984375,0.9814474844459598,2,2,2,3
4,76561198069129507,92.015625,0.9813763819499287,2,2,2,3
4,76561198240038914,92.125,0.9811261576404214,2,2,2,3
4,76561199735586912,92.171875,0.9810182679891968,2,2,2,3
4,76561198088337732,92.2578125,0.9808194556051792,2,2,2,3
4,76561197987979206,92.484375,0.980289013310403,2,2,2,3
4,76561198018721515,92.796875,0.9795423556932614,2,2,2,3
4,76561199129292891,92.859375,0.9793909329336383,2,2,2,3
4,76561198155043164,92.875,0.9793529682570378,2,2,2,3
4,76561198339649448,93.0859375,0.9788361767440236,2,2,2,3
4,76561198228887292,93.140625,0.978700895959558,2,2,2,3
4,76561199521714580,93.1875,0.9785845155560754,2,2,2,3
4,76561199177956261,93.234375,0.9784677423947722,2,2,2,3
4,76561198319875102,93.3125,0.9782722475829199,2,2,2,3
4,76561198970165135,93.40625,0.9780362134394508,2,2,2,3
4,76561199389731907,93.421875,0.977996721641677,2,2,2,3
4,76561199192244508,93.59375,0.9775594309409914,2,2,2,3
4,76561197966668924,93.609375,0.9775194153444211,2,2,2,3
4,76561199032764631,93.6328125,0.977459310110965,2,2,2,3
4,76561198000906741,94.0,0.976504842971373,2,2,2,3
4,76561199082937880,94.0,0.976504842971373,2,2,2,3
4,76561198099638513,94.046875,0.9763812621288843,2,2,2,3
4,76561198065535678,94.109375,0.9762158772796331,2,2,2,3
4,76561199832810011,94.21875,0.9759247757293147,2,2,2,3
4,76561198034979697,94.359375,0.975547365678549,2,2,2,3
4,76561198074885252,94.3828125,0.9754841211018568,2,2,2,3
4,76561198255580419,94.578125,0.974953275733253,2,2,2,3
4,76561198142701895,94.828125,0.9742638841001504,2,2,2,3
4,76561198039918470,94.90625,0.9740461705808843,2,2,2,3
4,76561198045512008,94.9375,0.9739587816777533,2,2,2,3
4,76561199522214787,94.984375,0.9738273733104171,2,2,2,3
4,76561199021431300,95.25,0.9730753675276114,2,2,2,3
4,76561198956045794,95.3671875,0.9727396297121823,2,2,2,3
4,76561198306328740,95.421875,0.9725821215531144,2,2,2,3
4,76561198872116624,95.4375,0.972537022224211,2,2,2,3
4,76561197999710033,95.59375,0.972083660190252,2,2,2,3
4,76561198835880229,95.6953125,0.9717866681655368,2,2,2,3
4,76561198135470478,95.71875,0.9717178737876022,2,2,2,3
4,76561198264250247,95.7734375,0.9715569780011724,2,2,2,3
4,76561198324271374,96.015625,0.9708381293371415,2,2,2,3
4,76561198161208386,96.078125,0.9706509518450602,2,2,2,3
4,76561198019827983,96.109375,0.9705571069254002,2,2,2,3
4,76561199142503412,96.328125,0.9698954190783972,2,2,2,3
4,76561198110166360,96.4375,0.9695614492459517,2,2,2,3
4,76561198045009092,96.6875,0.9687902922754805,2,2,2,3
4,76561199126217080,96.765625,0.9685470872905431,2,2,2,3
4,76561198424471508,96.90625,0.9681066647066834,2,2,2,3
4,76561198156590460,97.484375,0.9662604026320601,2,2,2,3
4,76561198137606052,97.5,0.9662097125360629,2,2,2,3
4,76561198061726548,97.71875,0.9654957082652552,2,2,2,3
4,76561197964086629,97.78125,0.9652902218481453,2,2,2,3
4,76561198818552974,97.8828125,0.9649549033207679,2,2,2,3
4,76561199366698862,98.078125,0.9643051933356435,2,2,2,3
4,76561198209388563,98.1328125,0.9641221307721056,2,2,2,3
4,76561199095171343,98.234375,0.9637808342796813,2,2,2,3
4,76561198056348753,98.296875,0.9635699525151372,2,2,2,3
4,76561198059388228,98.453125,0.963039913233666,2,2,2,3
4,76561198048402899,98.46875,0.9629866870886733,2,2,2,3
4,76561198009730887,98.7109375,0.9621565371757886,2,2,2,3
4,76561199030791186,98.796875,0.9618596528097347,2,2,2,3
4,76561198126085408,98.984375,0.9612077191566739,2,2,2,3
4,76561199436855469,99.078125,0.9608796082424836,2,2,2,3
4,76561199876930866,99.140625,0.9606600765805365,2,2,2,3
4,76561198969257107,99.171875,0.9605500739396209,2,2,2,3
4,76561198131307241,99.2890625,0.9601361613880943,2,2,2,3
4,76561198071805153,99.375,0.9598312217852158,2,2,2,3
4,76561199593622864,99.4609375,0.9595250984530695,2,2,2,3
4,76561198036148414,99.65625,0.958824980682448,2,2,2,3
4,76561198116559499,99.8828125,0.9580052651805487,2,2,2,3
4,76561198200668169,100.15625,0.9570052073445346,2,2,2,3
4,76561198359810811,100.5703125,0.9554687260041281,2,2,2,3
4,76561198430689282,100.609375,0.9553224137687232,2,2,2,3
4,76561198124390002,100.6875,0.9550290904343407,2,2,2,3
4,76561199532218513,100.7109375,0.9549409120906808,2,2,2,3
4,76561198329502929,100.734375,0.9548526501987638,2,2,2,3
4,76561198063880315,100.75,0.9547937625631999,2,2,2,3
4,76561198368747292,100.890625,0.9542621086723747,2,2,2,3
4,76561198281731583,100.984375,0.9539060135937018,2,2,2,3
4,76561198060138515,101.0625,0.9536082583957041,2,2,2,3
4,76561199175935900,101.0625,0.9536082583957041,2,2,2,3
4,76561198423770290,101.1171875,0.9533992856448746,2,2,2,3
4,76561198098549093,101.203125,0.9530699975153681,2,2,2,3
4,76561198067688551,101.25,0.9528899222562123,2,2,2,3
4,76561199022242128,101.265625,0.9528298246189381,2,2,2,3
4,76561198279741002,101.390625,0.9523477413321187,2,2,2,3
4,76561198179545057,101.6015625,0.951529004698267,2,2,2,3
4,76561198202218555,101.609375,0.9514985558742098,2,2,2,3
4,76561198376850559,101.65625,0.9513156758468321,2,2,2,3
4,76561199089393139,101.65625,0.9513156758468321,2,2,2,3
4,76561199008415867,101.7265625,0.9510407556601879,2,2,2,3
4,76561198004232836,101.890625,0.9503964871232499,2,2,2,3
4,76561198041128200,102.0,0.949964818266651,2,2,2,3
4,76561198060490349,102.0625,0.9497173800146239,2,2,2,3
4,76561198116575108,102.109375,0.949531434992447,2,2,2,3
4,76561199157521787,102.171875,0.9492830212465959,2,2,2,3
4,76561197971258317,102.390625,0.948409213772149,2,2,2,3
4,76561199082596119,102.4453125,0.9481897083574213,2,2,2,3
4,76561199570181131,102.515625,0.9479068715221753,2,2,2,3
4,76561198101188071,102.5859375,0.9476233444883558,2,2,2,3
4,76561198008390982,102.59375,0.9475917989896694,2,2,2,3
4,76561199088430446,102.6328125,0.9474339442723345,2,2,2,3
4,76561198354944894,102.671875,0.9472758778345797,2,2,2,3
4,76561199093645925,102.6875,0.947212592075435,2,2,2,3
4,76561198818999096,102.75,0.9469591115431726,2,2,2,3
4,76561198229676444,102.7890625,0.9468004125640271,2,2,2,3
4,76561198251052644,103.2734375,0.9448152399640155,2,2,2,3
4,76561198079961960,103.3046875,0.9446860755751958,2,2,2,3
4,76561198012527890,103.5078125,0.9438433329886011,2,2,2,3
4,76561198098660190,103.640625,0.9432893549013485,2,2,2,3
4,76561198199159762,103.65625,0.9432240284717825,2,2,2,3
4,76561199526495821,103.8671875,0.942339000335561,2,2,2,3
4,76561198031887022,103.90625,0.9421744717060234,2,2,2,3
4,76561198294992915,103.953125,0.9419767771273038,2,2,2,3
4,76561199473043226,103.96875,0.9419108159763281,2,2,2,3
4,76561198156921333,104.078125,0.9414482095043315,2,2,2,3
4,76561198104060477,104.25,0.9407181689988088,2,2,2,3
4,76561198327044863,104.328125,0.9403850939329399,2,2,2,3
4,76561198276125452,104.34375,0.9403183865339462,2,2,2,3
4,76561198061308200,104.453125,0.939850576046444,2,2,2,3
4,76561199101166141,104.515625,0.93958258367433,2,2,2,3
4,76561198306927684,104.5234375,0.9395490503866915,2,2,2,3
4,76561198065571501,104.7265625,0.9386745292374767,2,2,2,3
4,76561198012346484,104.796875,0.9383706257282803,2,2,2,3
4,76561198085235922,104.953125,0.9376931230568736,2,2,2,3
4,76561198381558371,105.203125,0.9366029803137722,2,2,2,3
4,76561198101196450,105.2421875,0.9364319695960444,2,2,2,3
4,76561198185382866,105.2578125,0.9363635144982383,2,2,2,3
4,76561198981198482,105.2890625,0.9362265173628792,2,2,2,3
4,76561197999731862,105.6171875,0.9347811065833116,2,2,2,3
4,76561199370408325,105.6875,0.9344697424583746,2,2,2,3
4,76561197978408801,105.859375,0.9337062345150292,2,2,2,3
4,76561198984763998,105.8984375,0.9335322388117472,2,2,2,3
4,76561199840160747,105.90625,0.9334974188352754,2,2,2,3
4,76561198071531597,105.921875,0.9334277580765525,2,2,2,3
4,76561199078722718,106.1796875,0.9322743764769211,2,2,2,3
4,76561198798349572,106.28125,0.9318179718408659,2,2,2,3
4,76561198051387296,106.3203125,0.9316421271191753,2,2,2,3
4,76561198301053892,106.875,0.9291271779575184,2,2,2,3
4,76561198126314718,106.953125,0.928770308307313,2,2,2,3
4,76561198873208153,106.984375,0.9286273801187239,2,2,2,3
4,76561199798596594,106.984375,0.9286273801187239,2,2,2,3
4,76561198065884781,107.046875,0.9283412159294825,2,2,2,3
